event_id,fixture_id,provider_league_id,league_name,season,round,kickoff_utc,observed_at_utc,elapsed,extra,team_id,team_name,player_id,player_name,assist_id,assist_name,event_type,detail,comments,source,archive_version,research_only,creates_signal,probability_mutation,eligibility_mutation,stake_changes,forward_journal_mutation
e09960cd4dd1488ee6ea49191afa71260edce74e2998356d3d0faa3bb112aa8a,1561935,218,Bundesliga,2026,Regular Season - 7,2026-09-18T17:30:00+00:00,2026-09-18T20:51:05Z,73,,781,Rapid Vienna,352728,Petter Nosakhare Dahl,428779,Nikolaus Wurmbrand,subst,Substitution 1,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
e1ef6761ca560d8d0f647c933ea5866d0bbf9d508239417771f1f0ae65cd5958,1549024,119,Superliga,2026,Regular Season - 9,2026-09-18T17:00:00+00:00,2026-09-18T20:51:05Z,89,,2073,Silkeborg,15873,Jens Martin Gammelby,,,Card,Yellow Card,Foul,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
e4ae15c9b35ee30e0e2038e09d3e60b3a4a4341d9a45fbdd1504c5aaad42cfe4,1553180,106,Ekstraklasa,2026,Regular Season - 9,2026-09-18T18:30:00+00:00,2026-09-18T20:51:05Z,84,,337,Slask Wroclaw,188614,Marc Llinares,,,Card,Yellow Card,Foul,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
e695b556e077e2877b7187b9674cb934c19b10df980af5df05c93e70cbdbef4b,1549024,119,Superliga,2026,Regular Season - 9,2026-09-18T17:00:00+00:00,2026-09-18T20:51:05Z,7,,625,Lyngby,15863,Jens Thomasen,,,Card,Yellow Card,Foul,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
e74c353176e8236237505f022fe311b30582b27aff3df39817dd4bd41aa65c71,1584418,203,Süper Lig,2026,Regular Season - 6,2026-09-18T17:00:00+00:00,2026-09-18T20:51:05Z,53,,607,Konyaspor,50008,M. Jevtovic,,,Card,Yellow Card,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
eaeb78b1abe4485669f2fbf467fadd520961ad1a52c9a7d9a0992d67404ab117,1561935,218,Bundesliga,2026,Regular Season - 7,2026-09-18T17:30:00+00:00,2026-09-18T20:51:05Z,86,,781,Rapid Vienna,428779,Nikolaus Wurmbrand,338189,Nicolas Bajlicz,Goal,Normal Goal,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
eb2b887f28623f73be4e228ccc5613c86e289c9f5337ae2ea9972b793f294fa0,1552173,88,Eredivisie,2026,Regular Season - 7,2026-09-18T18:00:00+00:00,2026-09-18T20:51:05Z,80,,193,PEC Zwolle,271581,Olivier Aertssen,444960,jan burger,subst,Substitution 5,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
ec44f3d001a2e811182981b69e66bc03d5182ba7d9e0608d4d0e99460459512d,1549024,119,Superliga,2026,Regular Season - 9,2026-09-18T17:00:00+00:00,2026-09-18T20:51:05Z,83,,2073,Silkeborg,534601,Lucas Thorst Riisgaard,662192,Malthe Emil Søgaard Hansen,subst,Substitution 3,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
ef01685b7dde25e657a142bd30290bebc5a07eb8e5a9e541031d667c9967ad02,1553179,106,Ekstraklasa,2026,Regular Season - 9,2026-09-18T16:30:00+00:00,2026-09-18T20:51:05Z,84,,17115,Wieczysta Kraków,26665,Efthymios Koulouris,441798,Tobiasz·Mras,subst,Substitution 5,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
f13a16061b9b3f7ff046983b9e1d716f0cc973c2328c9ea953f244eba713c043,1553179,106,Ekstraklasa,2026,Regular Season - 9,2026-09-18T16:30:00+00:00,2026-09-18T20:51:05Z,74,,17115,Wieczysta Kraków,57249,Tobias Christensen,37027,Lisandro Semedo,subst,Substitution 3,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
f191bbc8f3e8f86e0416d4c9fd9b011e5f59b6bab97b3cda835f726b8113e1a7,1547634,362,A Lyga,2026,Regular Season - 32,2026-07-18T16:00:00+00:00,2026-09-18T12:54:52Z,65,,3870,Šiauliai,8875,D. Naah,540086,Benny Silva,subst,Substitution 1,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
f2f24ec9c9477c6634deed343292d972ecfdd48e6d22eead6555e5f06dc656a1,1553179,106,Ekstraklasa,2026,Regular Season - 9,2026-09-18T16:30:00+00:00,2026-09-18T20:51:05Z,65,,6962,Widzew Łódź,385767,Mario García Alvear,41057,Sebastian Bergier,Goal,Normal Goal,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
f3370057fff7744a4203b937f402b79e75211b4806e922d22fb985e391ef2af0,1547634,362,A Lyga,2026,Regular Season - 32,2026-07-18T16:00:00+00:00,2026-09-18T12:54:52Z,62,,3872,Kauno Žalgiris,14603,L. Krekovic,20610,F. Ourega,subst,Substitution 4,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
f3eb30628594721502e880ddeb92ef52a82036b73d019062056fbb36fa6e0356,1553180,106,Ekstraklasa,2026,Regular Season - 9,2026-09-18T18:30:00+00:00,2026-09-18T20:51:05Z,16,,338,Wisla Krakow,181533,Angel·Rodado,263180,Kacper Duda,Goal,Normal Goal,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
f5aa4ac558fe625e83ced137408cc248be804dcedebf5aaee91dd7fcf6f79241,1549024,119,Superliga,2026,Regular Season - 9,2026-09-18T17:00:00+00:00,2026-09-18T20:51:05Z,39,,2073,Silkeborg,440577,Alexander Priesborg Madsen,,,Goal,Normal Goal,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
f5afa3c60fa4f93f54aa1e3dc8be104254e1834c9eda70e698624f42fb8389cb,1552173,88,Eredivisie,2026,Regular Season - 7,2026-09-18T18:00:00+00:00,2026-09-18T20:51:05Z,79,,193,PEC Zwolle,38780,Koen Kostons,,,Card,Yellow Card,Foul,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
f7dc8b5aa9f883f73449f0280651439815ba4fa531f1c48a1c25d1e4c546d900,1553179,106,Ekstraklasa,2026,Regular Season - 9,2026-09-18T16:30:00+00:00,2026-09-18T20:51:05Z,63,,6962,Widzew Łódź,2385,Karol Świderski,41057,Sebastian Bergier,subst,Substitution 1,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
f89957d7f11ccb79782c2e17fd354b17b34cc2611cb342e244397ddd7221eae4,1549024,119,Superliga,2026,Regular Season - 9,2026-09-18T17:00:00+00:00,2026-09-18T20:51:05Z,90,2,625,Lyngby,15667,Mathias Hebo Rasmussen,,,Card,Yellow Card,Argument,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
f9355e8ff2c78cd36bb2def1f6adcaa686b7c5f765d2d1e544f6a36dd8e8cf25,1549024,119,Superliga,2026,Regular Season - 9,2026-09-18T17:00:00+00:00,2026-09-18T20:51:05Z,56,,625,Lyngby,15863,Jens Thomasen,15667,Mathias Hebo Rasmussen,subst,Substitution 1,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
f9fcde418000d43978d9020199f2bd2be70672f31c557aa30ea2c7d4793660c4,1575167,78,Bundesliga,2026,Regular Season - 4,2026-09-18T18:30:00+00:00,2026-09-18T20:51:05Z,71,,182,Union Berlin,24848,Christopher Trimmel,303679,Zeno Van Den Bosch,subst,Substitution 4,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
fb6e4e5c3a446f8b21f6821f75e17aeb97a041f88e62e78c62e96065e8bad0c3,1494768,103,Eliteserien,2026,Regular Season - 22,2026-09-18T17:00:00+00:00,2026-09-18T20:51:05Z,24,,2143,KFUM Oslo,314290,Bjorn Martin Kristensen,57329,Martin Tangen Vinjor,Goal,Normal Goal,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
fb7e406e8c66ffba1d0a2860668d226c2c9fdb0950e4936fb54b7d046179499e,1584418,203,Süper Lig,2026,Regular Season - 6,2026-09-18T17:00:00+00:00,2026-09-18T20:51:05Z,68,,607,Konyaspor,152845,M. Ibrahimoglu,,,Card,Yellow Card,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
fe43c8e3ad148506017637dd6cb27b392cb1fa925077b619356b232561f4b3a7,1553179,106,Ekstraklasa,2026,Regular Season - 9,2026-09-18T16:30:00+00:00,2026-09-18T20:51:05Z,37,,17115,Wieczysta Kraków,30756,Lucas Piazón,,,Goal,Normal Goal,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
feccece908d060893ec909e57fe946d9ff223c0d705b914350b1e6bcabf1fdc5,1547634,362,A Lyga,2026,Regular Season - 32,2026-07-18T16:00:00+00:00,2026-09-18T12:54:52Z,75,,3870,Šiauliai,443588,E. Bierontas,,,Card,Yellow Card,,API-Football /fixtures/events,PBK_STAGE80_MATCH_EVENT_ARCHIVE_V1,true,false,false,false,false,false
